amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_sec_mean,width_sec_std,width_sec_min,width_sec_max,rise_time_sec_mean,rise_time_sec_std,rise_time_sec_min,rise_time_sec_max,slope_up_mean,slope_up_std,slope_up_min,slope_up_max,auc_mean,auc_std,auc_min,auc_max,fall_time_sec_mean,fall_time_sec_std,fall_time_sec_min,fall_time_sec_max,slope_down_mean,slope_down_std,slope_down_min,slope_down_max,rise_fall_ratio_mean,rise_fall_ratio_std,rise_fall_ratio_min,rise_fall_ratio_max,width25_sec_mean,width25_sec_std,width25_sec_min,width25_sec_max,width75_sec_mean,width75_sec_std,width75_sec_min,width75_sec_max,notch_amp_rel_foot_mean,notch_amp_rel_foot_std,notch_amp_rel_foot_min,notch_amp_rel_foot_max,notch_time_from_peak_mean,notch_time_from_peak_std,notch_time_from_peak_min,notch_time_from_peak_max,beat_valid_percent,bpm_mean,bpm_std,ibi_mean,ibi_std,sdnn,rmssd,num_beats,spec_centroid_hz,spec_entropy,lf_energy,hf_energy,total_power,shannon_entropy,signal_skew,signal_kurtosis,snr_band,sampen,apen,hjorth_activity,hjorth_mobility,hjorth_complexity,dfa_alpha,petrosian_fd,n_peaks,n_feet,n_valid_beats,row_index
741.6605708234075,228.27629984460773,383.8331326467318,1361.2146141954258,1.0133333333333332,0.08436033823229178,0.86,1.2,0.6545454545454545,0.09582180431310078,0.36,0.88,1147.787932881398,360.4098924990337,619.0856978173094,1944.5923059934655,-3.9389540886232486,183.86948885557032,-466.74507147311095,316.8086725014221,0.3587878787878788,0.08107703033834458,0.28,0.78,2033.4344960274377,648.0456785140766,926.3396149800999,3463.6311367248,1.8924111134250454,0.40233269208732414,0.4615384615384615,2.75,0.7685714285714285,0.08026411428732047,0.58,0.88,0.35030303030303034,0.10760125604764242,0.22,0.56,485.06407981141274,,485.06407981141274,485.06407981141274,0.24,,0.24,0.24,100.0,60.24579820616394,8.049649294982759,1.0129411764705885,0.1362602103322393,0.1362602103322393,0.20449494325821804,35,0.9573374103671557,2.0733119824972452,0.0,7885.792336729727,76656.35834279502,2.8366594092709123,-0.41632572824640823,0.5091332436675926,5.5197934965965265,0.3732367648638638,0.4409743570911928,103770.93910519587,0.11598625424971565,1.6480908725297845,1.254931065939366,1.0033403790248325,35,34,33,10
135.64980578631884,63.36313162504781,78.62285917146383,238.5377552766093,3.2711111111111113,2.3567798181228365,0.68,7.3,1.6444444444444444,1.4778625706667647,0.32,4.88,147.09946493928743,110.65980805346213,48.50357706801436,348.60429303053115,-7.33341600416648,133.70258114404663,-193.02762237502816,292.9853973387565,1.6266666666666667,1.6188576219050272,0.28,5.28,138.48129089395678,70.55401577067747,58.959575183210625,274.8622519987091,1.79456491265476,2.4622681318926296,0.1927710843373494,8.133333333333333,1.5166666666666666,0.9200362311706353,0.48,2.6,0.7377777777777778,0.491776823817923,0.2,1.62,61.071502082668765,86.12582547722779,-3.1460402448199147,227.69729818869445,0.33666666666666667,0.1636663272230017,0.18,0.64,100.0,27.229113827060864,18.415937205218093,3.408,2.6749571128441585,2.6749571128441585,3.077928596384985,11,0.3204207797973814,1.2933751069430046,0.0,1811.4399858565616,4524.97408296742,2.436325938632932,1.120708670018429,5.9008056491196665,0.4201907187775305,0.07190432817449116,0.07679065856235834,28427.56826331901,0.03972173272399763,4.103319079523856,1.5943096180514715,1.003138789181757,11,10,9,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.21071784070156643,0.7895865602205147,0.0,16225.998526476382,36388.701309176184,2.534135910433044,-1.1062726008938324,5.337218267857283,0.31314280101587527,0.03252152850251375,0.035233134984299586,372522.7961287319,0.03133718388703883,4.731926227238461,1.712097483660787,1.002734941913614,2,1,0,12
95.06996136031519,59.42541319876188,56.14785687799699,236.76247195297952,3.5575,5.311254223681203,1.04,16.46,1.6325,2.2761104040508604,0.34,7.16,105.1710286995588,86.98484894590433,33.06738435097479,310.3852408429931,-17.417300639489103,37.36388316023954,-68.59972130092848,36.9495886766671,1.9249999999999998,3.054696618090155,0.32,9.3,151.39548984058797,104.3712182225329,39.21759594698225,305.6317151004993,1.3861289291312597,0.844025117855782,0.2833333333333334,2.25,2.4425000000000003,3.8512252224825434,0.76,11.88,1.31,2.13021796336163,0.16,6.5,83.1765310199657,84.33379512771275,13.726041590713585,203.18167350706506,0.325,0.08386497083606081,0.2,0.38,100.0,32.56429449942442,21.947533760406735,3.9000000000000004,4.304102693942141,4.304102693942141,2.9680043800506763,10,0.37398594668846,1.3215646052675722,0.0,764.801149344697,1886.8217242817404,2.864516707562297,0.18174069352197145,1.1850570286794433,1.4126353180048128,0.0981893998624539,0.11386707931360895,10054.013190644642,0.038713024439042204,4.536731012450276,1.6119576649595075,1.0033115940651955,10,9,8,13
279.47101236031745,61.61360974083702,177.235505210131,437.54116712143326,1.32,0.6453751551687521,0.9,3.66,0.7130434782608697,0.13864391219001207,0.34,0.96,401.9605486598025,96.04250765626807,199.22279967984912,679.9408560916447,-12.327912814450057,390.5925186709077,-1036.8810078634951,689.1939079001485,0.6069565217391305,0.6403297075627147,0.34,3.02,668.3148154911236,228.01702441933176,216.06308485449503,1004.3904083639896,1.7327705087249525,0.6971756928776373,0.2119205298013245,2.705882352941176,0.8166666666666668,0.1342955476464021,0.58,1.08,0.3217391304347826,0.10249843342097938,0.22,0.62,-17.69200217717205,169.78379585454994,-181.5337928716473,186.55775430516434,0.43500000000000005,0.16522711641858306,0.24,0.64,100.0,50.1907804499646,16.198885402096405,1.450833333333333,0.9171217579147164,0.9171217579147164,0.584911736187978,25,0.459593311523933,1.5757571222336795,0.0,7660.972986875609,24538.858148222535,2.511660277584832,1.1749416693585917,5.624929823310689,0.6345256650622989,0.09129942853783829,0.09256598592604703,177321.60549022394,0.04309931420791959,3.623271090830572,1.5233592702833283,1.0025615910886534,25,24,23,14
695.6117139966242,29.562865933197042,657.8530008885544,729.9810150906736,3.515,2.549215565620138,1.02,6.98,1.845,2.2048053580002627,0.3,5.04,1089.6288857201027,964.4579522027794,138.7794361023263,2192.8433362951814,299.91930595084085,297.23756381013106,-66.47722800848919,584.4016422314204,1.67,1.1602873207385602,0.72,3.2,576.441784405571,401.03403043254207,207.03800052792286,1141.50449013874,1.2712960198223116,1.1820116362174684,0.14375,2.597938144329897,0.52,0.16970562748477142,0.4,0.64,0.53,0.3160168771864355,0.2,0.82,93.60060934951879,213.75086484168042,-60.08569832055736,337.700515952929,0.5066666666666667,0.1803699901129158,0.32,0.68,100.0,22.625830753513334,16.95113400183054,6.08,7.260619808253287,7.260619808253287,8.905049129566887,6,0.4212001778701648,1.6781672176295215,0.0,9909.861192881554,30022.251598946263,2.604654373761641,-0.8367911420186899,3.790436275507407,0.5701406347328768,0.067819867976413,0.09871362825762775,145516.0680765776,0.03961439867958164,4.063073292242201,1.633546240067897,1.003167601328809,6,5,4,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20180831676953698,0.7670278157098716,0.0,41403.96360053045,93026.28145416203,2.38273204195573,-1.2218672791788252,6.263415033320378,0.29141902587484725,0.023768794041169567,0.028144581156513748,939592.2312844197,0.03208854908582921,4.42070877810339,1.7136550494255929,1.0026771765709213,1,0,0,16
619.5251531436279,662.5940311699007,161.14935101934626,2810.9453276514737,1.1652173913043478,1.2542468568290743,0.34,6.34,0.5243478260869565,0.5652017024274409,0.18,2.38,1813.4966602654176,1889.088819365303,139.92199664976079,8267.486257798451,-9.420164930614822,342.46806652033666,-912.3533138090379,899.9468396897523,0.6408695652173912,0.8215833551662095,0.16,3.96,1659.2339039345445,1883.136657890502,101.25497212260825,7917.300744233192,1.1371772629184096,0.8762962285673471,0.12631578947368421,3.6249999999999996,0.8117647058823528,0.8163350667320806,0.24,3.3,0.25826086956521743,0.13455827307807924,0.12,0.66,134.6407100300609,35.96663192439949,77.34955063256304,185.02398970487243,0.33666666666666667,0.13231276078544602,0.2,0.58,100.0,75.69937011284021,39.58846667817471,1.2591666666666665,1.1018794878738336,1.1018794878738336,1.0787351691761011,25,0.8173668835770966,2.2353941485393243,0.0,15864.418308165,82380.47670143892,2.4192560018381353,2.4958496610826377,10.617707498427524,1.1628610978726917,0.14662311303357708,0.22916287344092412,135417.48746185613,0.10357755946480583,1.9238798257781207,1.4217992893584879,1.003886435441459,25,24,23,17
159.48589274996556,107.81516420701132,38.013720307879886,370.9583236591584,1.5070000000000001,0.9183343044539075,0.44,3.84,0.741,0.6987952037915725,0.24,2.56,300.3122891925229,267.8668084101474,73.1033082843844,983.7276128320702,-5.890881429108016,124.95240721428647,-177.82115547682562,249.7554746390784,0.766,0.6157955915125699,0.2,2.56,287.5708553241419,267.3477483128892,61.63512478617534,1138.962077909471,1.5950438445465327,1.9063457936061576,0.19753086419753085,8.357142857142856,0.6257142857142857,0.35365594505469217,0.3,1.68,0.30526315789473685,0.15229242415872288,0.14,0.68,34.718756151308945,93.9972923340676,-62.25831161189174,201.89844937045564,0.42999999999999994,0.0589915248150105,0.32,0.5,100.0,50.85293409505126,27.513934408223356,1.6619047619047618,1.185409714181637,1.185409714181637,1.260198397078809,22,0.5442029417291886,1.8963631671372259,0.0,2024.3061685782839,6903.022588757372,2.9178752108902093,0.9758205132201774,1.2669119288789847,2.507105763535916,0.13138213245456526,0.19371960383595743,12843.05076433082,0.06190907976478421,2.9477695851020544,1.571164048889428,1.0029658209551204,22,21,20,18
1189.0232809875604,740.1054718486898,665.6896830500823,1712.3568789250385,11.09,8.725697679841998,4.92,17.26,7.5600000000000005,4.1577878733769,4.62,10.5,217.0195172583414,217.25219431104904,63.39901743334117,370.64001708334166,-1128.5323063559,498.2771756050361,-1480.867476136701,-776.1971365750986,3.53,4.567909806465097,0.3,6.76,1712.317537286705,2173.653590341206,175.31234360595224,3249.3227309674576,8.476627218934912,9.791127684346982,1.5532544378698225,15.4,9.24,,9.24,9.24,0.54,0.36769552621700474,0.28,0.8,86.34065667332857,,86.34065667332857,86.34065667332857,0.38,,0.38,0.38,100.0,10.248634430510961,10.124089545871854,10.300000000000002,7.082033606246161,7.082033606246161,7.2044985946282205,4,0.3833706006782571,1.4299978156157396,0.0,17969.053903309778,48537.98874874509,2.5088620455551762,-1.066416943049164,4.933661223551622,0.5541220574528426,0.04682767463720002,0.0705652497621414,367464.71627237904,0.03905968095841302,4.226134512326838,1.616148554334942,1.002734941913614,4,3,2,19
