amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_sec_mean,width_sec_std,width_sec_min,width_sec_max,rise_time_sec_mean,rise_time_sec_std,rise_time_sec_min,rise_time_sec_max,slope_up_mean,slope_up_std,slope_up_min,slope_up_max,auc_mean,auc_std,auc_min,auc_max,fall_time_sec_mean,fall_time_sec_std,fall_time_sec_min,fall_time_sec_max,slope_down_mean,slope_down_std,slope_down_min,slope_down_max,bpm_mean,bpm_std,ibi_mean,ibi_std,sdnn,rmssd,num_beats,sd1,sd2,sdppg_b_over_a_mean,sdppg_c_over_a_mean,sdppg_d_over_a_mean,sdppg_e_over_a_mean,sdppg_b_over_a_std,sdppg_c_over_a_std,sdppg_d_over_a_std,sdppg_e_over_a_std,ai_proxy_mean,ai_proxy_std,shannon_entropy,signal_skew,signal_kurtosis,n_valid_beats,n_peaks,n_feet,row_index
741.6605708234075,228.27629984460773,383.8331326467318,1361.2146141954258,1.0133333333333332,0.08436033823229178,0.86,1.2,0.6545454545454545,0.09582180431310078,0.36,0.88,1147.787932881398,360.4098924990337,619.0856978173094,1944.5923059934655,-3.9389540886232486,183.86948885557032,-466.74507147311095,316.8086725014221,0.3587878787878788,0.08107703033834458,0.28,0.78,2033.4344960274377,648.0456785140766,926.3396149800999,3463.6311367248,60.24579820616394,8.049649294982759,1.0129411764705885,0.1362602103322393,0.1362602103322393,0.20449494325821804,35,0.14458960001820725,0.12302589181926027,,,,,,,,,0.9946157601066181,0.0039850907504896975,2.8366594092709123,-0.41632572824640823,0.5091332436675926,33,35,34,10
135.64980578631884,63.36313162504781,78.62285917146383,238.5377552766093,3.2711111111111113,2.3567798181228365,0.68,7.3,1.6444444444444444,1.4778625706667647,0.32,4.88,147.09946493928743,110.65980805346213,48.50357706801436,348.60429303053115,-7.33341600416648,133.70258114404663,-193.02762237502816,292.9853973387565,1.6266666666666667,1.6188576219050272,0.28,5.28,138.48129089395678,70.55401577067747,58.959575183210625,274.8622519987091,27.229113827060864,18.415937205218093,3.408,2.6749571128441585,2.6749571128441585,3.077928596384985,11,2.0960185655572077,2.9131457520761823,,,,,,,,,0.9932645938357414,0.0038414978954535114,2.436325938632932,1.120708670018429,5.9008056491196665,9,11,10,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.534135910433044,-1.1062726008938324,5.337218267857283,0,2,1,12
95.06996136031519,59.42541319876188,56.14785687799699,236.76247195297952,3.5575,5.311254223681203,1.04,16.46,1.6325,2.2761104040508604,0.34,7.16,105.1710286995588,86.98484894590433,33.06738435097479,310.3852408429931,-17.417300639489103,37.36388316023954,-68.59972130092848,36.9495886766671,1.9249999999999998,3.054696618090155,0.32,9.3,151.39548984058797,104.3712182225329,39.21759594698225,305.6317151004993,32.56429449942442,21.947533760406735,3.9000000000000004,4.304102693942141,4.304102693942141,2.9680043800506763,10,1.8805908313612507,5.421922610261665,,,,,,,,,0.9929576301533092,0.007758753726461746,2.864516707562297,0.18174069352197145,1.1850570286794433,8,10,9,13
279.47101236031745,61.61360974083702,177.235505210131,437.54116712143326,1.32,0.6453751551687521,0.9,3.66,0.7130434782608697,0.13864391219001207,0.34,0.96,401.9605486598025,96.04250765626807,199.22279967984912,679.9408560916447,-12.327912814450057,390.5925186709077,-1036.8810078634951,689.1939079001485,0.6069565217391305,0.6403297075627147,0.34,3.02,668.3148154911236,228.01702441933176,216.06308485449503,1004.3904083639896,50.1907804499646,16.198885402096405,1.450833333333333,0.9171217579147164,0.9171217579147164,0.584911736187978,25,0.4004874156978283,1.20488247323634,,,,,,,,,0.9932232778244152,0.004151516271928006,2.511660277584832,1.1749416693585917,5.624929823310689,23,25,24,14
695.6117139966242,29.562865933197042,657.8530008885544,729.9810150906736,3.515,2.549215565620138,1.02,6.98,1.845,2.2048053580002627,0.3,5.04,1089.6288857201027,964.4579522027794,138.7794361023263,2192.8433362951814,299.91930595084085,297.23756381013106,-66.47722800848919,584.4016422314204,1.67,1.1602873207385602,0.72,3.2,576.441784405571,401.03403043254207,207.03800052792286,1141.50449013874,22.625830753513334,16.95113400183054,6.08,7.260619808253287,7.260619808253287,8.905049129566887,6,5.877579221073927,7.056955611310022,,,,,,,,,0.9957439967285588,0.0014496750608681006,2.604654373761641,-0.8367911420186899,3.790436275507407,4,6,5,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2.38273204195573,-1.2218672791788252,6.263415033320378,0,1,0,16
619.5251531436279,662.5940311699007,161.14935101934626,2810.9453276514737,1.1652173913043478,1.2542468568290743,0.34,6.34,0.5243478260869565,0.5652017024274409,0.18,2.38,1813.4966602654176,1889.088819365303,139.92199664976079,8267.486257798451,-9.420164930614822,342.46806652033666,-912.3533138090379,899.9468396897523,0.6408695652173912,0.8215833551662095,0.16,3.96,1659.2339039345445,1883.136657890502,101.25497212260825,7917.300744233192,75.69937011284021,39.58846667817471,1.2591666666666665,1.1018794878738336,1.1018794878738336,1.0787351691761011,25,0.7593809039460254,1.3230416674592032,,,,,,,,,0.9908701103096219,0.008155156106508913,2.4192560018381353,2.4958496610826377,10.617707498427524,23,25,24,17
159.48589274996556,107.81516420701132,38.013720307879886,370.9583236591584,1.5070000000000001,0.9183343044539075,0.44,3.84,0.741,0.6987952037915725,0.24,2.56,300.3122891925229,267.8668084101474,73.1033082843844,983.7276128320702,-5.890881429108016,124.95240721428647,-177.82115547682562,249.7554746390784,0.766,0.6157955915125699,0.2,2.56,287.5708553241419,267.3477483128892,61.63512478617534,1138.962077909471,50.85293409505126,27.513934408223356,1.6619047619047618,1.185409714181637,1.185409714181637,1.260198397078809,22,0.8762588088002311,1.3815696407838445,,,,,,,,,0.9932139505852428,0.006835567891703062,2.9178752108902093,0.9758205132201774,1.2669119288789847,20,22,21,18
1189.0232809875604,740.1054718486898,665.6896830500823,1712.3568789250385,11.09,8.725697679841998,4.92,17.26,7.5600000000000005,4.1577878733769,4.62,10.5,217.0195172583414,217.25219431104904,63.39901743334117,370.64001708334166,-1128.5323063559,498.2771756050361,-1480.867476136701,-776.1971365750986,3.53,4.567909806465097,0.3,6.76,1712.317537286705,2173.653590341206,175.31234360595224,3249.3227309674576,10.248634430510961,10.124089545871854,10.300000000000002,7.082033606246161,7.082033606246161,7.2044985946282205,4,1.145512985522207,8.096999444238588,,,,,,,,,0.9944752079120587,0.007123343653451245,2.5088620455551762,-1.066416943049164,4.933661223551622,2,4,3,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.581424252026216,-1.0434100175753163,5.088931553910069,0,2,1,20
458.70053782226,205.87623250062686,252.2091939122832,775.7055908482716,2.968888888888889,1.8749162944278635,1.1,7.16,1.413333333333333,1.0517128885774862,0.32,3.24,529.6702375713821,616.1568992753669,215.1737615489457,2147.8283539508793,-112.34421285598006,1049.4624293562267,-2298.131144053715,1291.4953236454423,1.5555555555555556,1.5874752841470563,0.34,5.14,564.4781823263958,305.79015891996943,158.10892091193557,1004.9209993599889,24.502019055226164,14.449881254255013,3.336,1.8245924963612499,1.8245924963612499,1.8698544209524857,11,1.3112504634042186,2.0671405908215874,,,,,,,,,0.9940679795466968,0.004888101366179416,2.4562655137338787,1.5542679713180907,7.4017595463194095,9,11,10,21
