amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_mean,width_std,width_min,width_max,rise_time_mean,rise_time_std,rise_time_min,rise_time_max,slope_mean,slope_std,slope_min,slope_max,auc_mean,auc_std,auc_min,auc_max,shannon_entropy,signal_skew,signal_kurtosis,row_index
339.4228833971913,302.4105642414723,101.51646087411518,1266.5707264478494,1.625263157894737,0.9030034355850274,0.44,3.56,1.0705263157894738,0.8812205782903274,0.24,3.32,470.2220977123276,520.7452572841086,77.8500692822326,2164.1213237406987,79.71139393985635,779.6717701039412,-1734.8948640892838,1591.4054972471984,2.1578113493707867,-1.066416943049164,4.933661223551622,19
391.66501136974483,396.12229902014593,101.58272857759084,1445.7967251706907,2.6299999999999994,1.8580439372434854,0.74,6.76,1.4533333333333331,1.4375315543308849,0.32,5.72,326.49479998566795,271.5387494079567,111.97244909947486,1118.8398538454485,93.25716300868991,773.1829017708291,-908.0748855972989,2149.196910452051,2.1838500956428,-1.0434100175753163,5.088931553910069,20
264.41562468853067,143.14905040468534,105.75343977569025,687.3050732642814,1.092413793103448,0.48818655079219897,0.48,2.3,0.5813793103448276,0.32762919085378733,0.22,1.42,562.006853157126,422.0433985449647,167.06723341180293,2147.8283539508793,-51.40947084493934,453.1101849502168,-1366.311480926435,868.686698250176,2.09877518196437,1.5542679713180907,7.4017595463194095,21
352.0289791758238,149.63927334115832,110.06021892704086,661.3572050991974,1.2107692307692306,1.0170896639998779,0.4,5.68,0.6192307692307691,0.4204181069071415,0.2,2.1,642.3359724390217,231.49224578814167,211.0663596080944,1010.7328534992668,-53.46493553469218,950.5767718799799,-4182.085533390781,1511.1123021790263,2.064214959294532,1.3624823154768826,6.710650382904289,22
178.86390733404406,63.53981463617103,102.31716114429992,336.58412489998176,1.4814285714285715,1.7303528192599562,0.5,7.32,0.5942857142857142,0.28516430582855434,0.26,1.2,345.1047895506434,138.27282658007204,114.90220663662811,589.3147108828616,-34.45914096751737,303.3335029374092,-716.9867754685466,439.68566789886586,2.135815270953212,-1.2492970280552174,6.380778040959854,23
456.7749974546215,432.56001118075784,202.3529235844697,1104.1047470827793,6.37,6.017341605725904,2.16,15.12,3.3149999999999995,2.1198977962785532,1.44,5.22,142.47432586128372,67.15269630974473,53.921316424931405,211.51431936451712,-321.87721090437526,336.44062720955594,-628.1723647100551,51.078501601081754,2.1010229899741484,-1.1149758217807206,5.446481028216271,24
171.56458504549406,51.19863098356081,112.66778508094643,205.44863943753404,5.62,2.3729306774535157,3.08,7.78,2.013333333333333,1.0555251457607884,0.8,2.72,98.12473220301798,37.00862801009472,75.53258802850516,140.83473135118302,-129.16868075330592,523.8817343460345,-714.94398525867,294.4956554118575,2.184480534713466,-1.3605825724785647,5.822227599484922,25
460.1545491867776,226.1281025935324,130.43742436262283,896.3769177028587,1.250714285714286,0.38182726918341425,0.86,2.38,0.7642857142857141,0.28395915944516426,0.26,2.02,610.300284421998,262.55088565166204,261.3948588717305,1167.7327560687315,-3.87253814428258,408.89069010737666,-839.1196857800154,775.4265863510997,2.6024460877113444,-0.19110287513205346,-0.02985845538506382,26
196.0233583702758,68.03421453160433,147.915903922278,244.13081281827357,2.3099999999999996,0.014142135623730963,2.3,2.32,1.1099999999999999,1.1455129855222068,0.3,1.92,445.4044546768825,520.9466677237933,77.03953329285314,813.7693760609119,-112.17735767803943,195.49643503588672,-250.41421258971027,26.059497233631426,2.3929550940338307,-0.9560004290713562,2.237672967655125,27
288.929951517364,101.8482298793124,151.0853571658966,550.1109747212541,2.8545454545454545,1.519475986229224,0.86,5.56,1.6654545454545455,1.4732845185934973,0.36,5.08,274.4033102655794,180.04684643064058,64.02922514268921,695.7042056759022,67.15024302713732,636.4505147493563,-1116.8558261560831,1352.0887284513758,2.124509837163894,-1.394515067779685,6.42385302909932,28
292.52531813007397,138.12739830540463,109.99841015983003,632.7937015560749,0.99,0.32380798770757,0.44,2.1,0.6025,0.25931672003618006,0.24,1.68,532.364006609869,291.04984607504304,169.23470261795515,1541.2067069877453,-39.843644018447606,523.9511557909955,-1376.0157657428822,838.2821926700768,2.1258145827681774,1.1104163940268907,5.407263212680045,29
334.97096738024084,267.0109921009197,103.49395582971317,1050.1967954670968,1.2064000000000001,0.7729967658405823,0.44,3.28,0.5328,0.45814408214010577,0.18,1.98,783.5690033373081,634.0967923765843,187.3766514640503,2664.149181316166,4.9605159752527745,590.1430911619275,-1666.0119240602478,1078.3400069237755,2.1980877440182165,1.0604660204979086,4.927816723996621,30
535.4043854702018,153.40427644940291,160.821878595266,827.1438340220225,0.9577142857142859,0.18083280731570997,0.42,1.24,0.6114285714285713,0.14554447181982186,0.22,0.76,888.9381976373195,196.8968552483197,516.5706474413945,1546.950449142775,-16.622119310351017,175.1138218820185,-416.89029938735274,283.62268217156975,2.3594178909046395,0.7100879345208828,2.863704668861039,31
222.1960654285033,171.03361610420183,107.96446384601336,632.8918222254929,3.735,2.826623427342242,1.02,9.64,1.9975,2.6260113697936864,0.28,8.24,189.0441834562247,123.17588714304145,65.1552192535533,395.89083628808334,-111.76306045851628,936.3860090299133,-1784.4755283911086,1694.7622683348511,2.1161448594995167,0.9627262143584524,5.133367178921956,32
484.65662663162976,586.5375559231494,100.14970524624249,1982.7652960474982,3.3979999999999997,2.6528550657734775,0.72,7.06,1.686,1.9154355466403281,0.3,5.32,457.33229976286805,445.53813532165043,39.88152173512506,1573.6232508313478,-76.0246205995115,1149.3495273684932,-1782.8028182026374,2222.0749588621525,2.123083975644207,1.084249026035268,5.233027760825211,33
272.3156154145948,155.83950199498926,110.00173692674466,719.1483007506328,1.975714285714286,3.0336287341570487,0.42,12.16,0.6542857142857145,0.5838033689748403,0.2,2.38,565.1657407533156,268.4141988641529,96.1645847789875,962.1533690481056,-119.10712739382102,361.4940804032464,-1189.085191333935,314.02396247137034,2.045369619613607,-1.4747428772844842,6.918117298080793,34
342.8472986751698,145.21700953888705,110.5668269321977,590.3403964997972,0.9084848484848483,0.572997170652489,0.42,2.78,0.46484848484848484,0.32295627811788635,0.16,1.42,975.9652507056932,590.8882714948925,173.9055482896529,2215.545862732248,-27.097185998714618,163.80223033338868,-520.7841027726664,340.6580711029606,2.5401471546368333,0.16182601561292007,0.6458628644816056,35
