amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_mean,width_std,width_min,width_max,rise_time_mean,rise_time_std,rise_time_min,rise_time_max,slope_mean,slope_std,slope_min,slope_max,auc_mean,auc_std,auc_min,auc_max,shannon_entropy,signal_skew,signal_kurtosis,row_index
459.2440854701101,337.4710059273614,134.92056477475455,1917.5635117502293,0.8458823529411765,0.42181510847734033,0.34,2.46,0.3994117647058823,0.25424804372145204,0.16,1.32,1297.5735604569622,688.0931644845718,405.4793789489702,3129.9470995165557,27.117051492367427,366.31692057266304,-907.5175891541475,1356.990293865089,2.0151960806690337,-1.252477726094149,6.610874046596619,0
374.65251797957046,449.37559928115303,102.83725985614785,2154.4420790062613,1.116,0.6097661329084334,0.66,2.9,0.7140000000000001,0.495542233581718,0.24,2.14,563.8140267663123,380.1585385046967,61.10951236960064,1404.9849990043804,-8.03104592555777,121.03816803566815,-346.38846274479556,232.73684726135423,1.607456977056795,-3.3925562598125896,18.774345234809843,1
252.08810176918007,104.82012484097889,123.51209489176111,622.349545019191,0.7248648648648648,0.24780841190122865,0.48,1.26,0.37081081081081085,0.20014409223771173,0.22,1.0,741.4036748732202,249.1801649973699,229.27068094752596,1622.7323426096962,17.356257195421826,188.5164976028766,-278.1971479010066,571.6627914072202,1.9717911174459872,-1.7733363989415962,9.636283628165906,2
161.80370118862012,68.29222240973468,105.45052393068795,352.0303980085664,1.9483333333333335,2.376972227371824,0.86,8.96,0.975,0.9121054564228653,0.56,3.38,206.90638618216545,57.336295091586756,98.80240131699043,289.03806324332777,-12.428629237056507,64.57853003565613,-127.82736423619004,94.71559878110503,1.9617673563933988,1.559636656719209,8.7509766592987,3
292.6300733916584,259.63422361312126,105.96810511389293,1046.600984252546,1.5066666666666668,0.9651548111695916,0.52,3.52,0.7973333333333333,0.7946200050218672,0.24,3.16,509.2451525387516,415.2545387358687,143.38675837713876,1628.782667414958,-76.65164019576572,224.94624807521657,-569.8647354172925,307.22180565141383,2.0596929979830154,-1.8343665512098348,8.8870050197679,4
291.9483687815478,114.5756627700142,109.8469079944673,507.71985481155787,0.886206896551724,0.23755320897347623,0.42,1.82,0.5131034482758621,0.15111734910979097,0.2,0.8,575.9222008629038,165.78154927027964,353.028001747905,967.1483625650285,16.58480586495565,209.39230006450646,-296.64768950738267,707.6535059563689,2.084794766104699,-1.6528304689872926,8.529493614570738,5
169.2252413209243,45.131521903421486,129.02257524062253,239.43337019571388,4.176,2.6256960981804425,0.9,7.4,2.212,2.222548087218812,0.56,5.94,136.93545222290902,94.81616382531605,40.30864818109661,264.2084958295249,-101.25777092366839,302.43672737067874,-556.3501227079298,289.9966292329949,1.8028896710618376,-1.7716381004484927,10.242103107940975,6
546.428486974874,151.50821175001303,209.07272628909772,874.7200590329588,0.9493333333333334,0.0729162643667063,0.86,1.1,0.6413333333333333,0.057758912334141044,0.58,0.78,861.4602764472961,259.6382982560071,316.7768580137844,1410.8388048918691,-24.134853641363804,157.49985549926853,-454.39189680533224,211.28173988584442,2.32747800750025,0.21613897671487486,1.8587616684779924,7
4466.461181736803,13806.314183498851,103.65065630279787,62567.607765293826,1.0333333333333334,0.7002951758603891,0.36,3.28,0.5028571428571428,0.5217771828773548,0.12,2.62,8444.92130080563,29261.91725586918,723.4540520727137,136016.53862020397,-1817.474275034562,6550.18761166811,-20075.335944162896,4118.054511377521,1.9246579840808757,-2.713870784495429,10.518892635585516,8
301.68430884223767,102.66481451277824,163.20907534761596,579.0847849178904,1.04,0.18004443895883038,0.76,1.48,0.6561538461538462,0.17645570374633793,0.24,0.94,498.1847885811941,248.58188943613257,247.28647779941812,1335.0011708308245,1.310678424106027,108.24510038318458,-153.6366311923295,348.65897512391894,2.586959003249303,-0.18426393452805423,0.2874741516583712,9
708.4377647510347,240.35812870336875,318.1894360543373,1368.5953954015552,0.8262857142857143,0.08026008143696907,0.62,0.98,0.5268571428571428,0.09342412550776569,0.3,0.7,1353.0601914483716,424.67795976663734,722.4848324462457,2359.647233450957,5.2209748277866685,114.19400838374624,-389.25305357900044,239.38088595254743,2.4220187537602413,-0.624583276166674,0.8787282546791797,10
284.6847888168669,121.46611643395863,198.79527420201998,370.57430343171376,7.31,5.1335952314143345,3.68,10.94,3.89,2.870853531617383,1.86,5.92,84.73809519666094,31.31222195987286,62.59701071481651,106.87917967850537,-39.805899353440374,18.339075054603164,-52.77358368523932,-26.83821502164142,2.126864232973457,1.3144550043593788,6.039712008465006,11
247.41625583626256,79.74256083489115,141.49742929888467,354.84270308200007,4.228,5.677527630932323,0.74,14.28,2.1239999999999997,2.637589808897509,0.48,6.72,280.75715659384946,270.900514514714,40.872046709455525,739.2556314208335,-148.1295515349835,81.04865735636088,-261.8169568125834,-33.64030172127785,1.9201264416254578,-1.64655209297003,9.519861906474773,12
144.41882398594757,45.62228533962281,101.00981099133358,191.97165949568858,6.946666666666666,5.771042655650133,1.72,13.14,4.206666666666666,3.9000170939796317,0.3,8.1,131.2133655075576,178.02002116041837,23.700204876010936,336.69936997111193,2.062691422620752,26.796895549436126,-27.566425909777845,24.60124941977597,2.380282650155328,0.37563341852788357,2.0197677035940442,13
272.11114510585395,81.10090179198096,114.54615015938788,516.9921775224449,0.929655172413793,0.10304238928784497,0.74,1.1,0.5972413793103448,0.10180150685539756,0.3,0.76,467.48808080354934,142.66895504106657,159.09187522137205,783.3214810946134,-23.737345541614573,203.78427981264872,-637.3369980360477,300.37428744107257,2.0376465318744086,1.5449563297645115,8.110286920576215,14
411.53842763024744,227.73884283386676,160.0948239298702,752.8569302915937,1.9799999999999998,2.2046677754255857,0.74,8.5,0.8654545454545456,0.9033312087641345,0.22,3.36,783.5434917126629,742.7061519220695,167.71912326578104,2490.854752986234,-62.37707163471784,214.08345771592212,-465.859895560977,310.12230062426147,2.2321030754964286,-0.7596501964221235,4.431471866447569,15
247.37632898410126,94.52520774699897,146.46914486770171,383.63032226315914,3.543333333333333,2.925403675848286,0.36,8.04,1.706666666666667,1.5776776181041128,0.18,4.54,294.9475770871391,270.24323354966356,52.40578123567181,813.7174714872318,-176.8727157800557,562.5270990849743,-1194.6030104026859,497.3210663143365,1.7543102699135305,-1.7502240758698029,10.128876340921513,16
601.8498245149515,665.9345373747323,101.11951505972712,2797.4446957600567,0.9599999999999997,1.020712763442559,0.32,5.24,0.4504347826086957,0.4650266684519733,0.16,1.96,2013.3613229504,2303.149492139456,188.60736609650317,9990.873913428773,-1.6507112599254805,250.8525460821175,-579.0586270691279,699.77249907822,1.9446379425111562,2.9393173627569604,13.353863628249591,17
342.0905628169889,101.33424036083467,207.8149600387342,526.1456504001555,3.197142857142857,2.675205377073657,0.46,8.12,1.7314285714285713,1.325285234348045,0.24,3.46,390.97299769099953,378.2499982655006,125.82277093335014,1120.0221897811937,16.032129247780095,91.54267494120413,-122.7776407338971,148.05305266253492,2.4969671808951253,1.0645390668193937,1.5791373701360127,18
354.8265267868641,280.3018178318549,127.39952122674013,1092.4827812962426,1.496470588235294,1.3009080539015363,0.36,5.7,0.8305882352941176,0.7206635014713463,0.2,3.32,615.4553876220656,616.954262205323,97.19639163722239,2366.65545094002,16.006287678292704,448.6206915299719,-1202.7060139207113,897.5345236002249,2.0784792622297044,-1.4290386816866563,7.394640930467144,19
311.79420274294193,236.60594994680287,100.04830601171821,947.4920063275949,2.182,1.0782063294605948,0.92,4.34,0.9780000000000001,0.37516811046664283,0.58,1.74,375.1353452824668,376.0351687924997,139.04809836757934,1393.3705975405808,-69.46832186407275,469.62525312125996,-1119.2312576618021,475.5167747063522,2.1979280669266688,-1.1561273858512215,5.429110118775542,20
270.49473557497635,128.0840813833754,121.23530642483664,685.975345777312,0.9357142857142857,0.4458651894864267,0.4,2.16,0.44642857142857145,0.2418480435944773,0.2,1.16,723.0647441409383,491.6883857817762,263.55501396703613,2638.366714528123,-13.001193837191867,268.0070558546733,-996.0061223522206,484.05762610974193,1.9778990063748503,2.0146698275634844,10.92524671555888,21
351.2275480904772,122.34810215076274,127.70999625091707,579.3428667493926,1.0238461538461539,0.7076274552224605,0.5,3.92,0.5092307692307693,0.2597987386716583,0.22,1.26,758.3631815811218,267.3997419347751,227.73704311780142,1282.9216776847747,-27.331215944066983,559.4719944930692,-2243.200204216212,1135.7998547341765,1.9769262002855625,1.7580190027196367,9.492308647778602,22
164.5040368472803,38.48725088960239,108.20657310817995,254.87325705850228,1.2687499999999998,1.363719790377285,0.42,5.36,0.5125,0.3826835071788,0.2,1.76,413.73782440099313,183.72391644646243,119.58050186634217,750.6944719585374,-42.16582403637544,210.36585619283733,-518.7910821287903,458.3477912352595,1.806130928716275,-1.8950301569529429,11.116253472998412,23
303.6387184059763,194.65595645113086,178.73828137315604,591.8695405415159,5.255,5.6307577938793765,2.08,13.68,2.995,2.6785754920604097,1.14,6.86,141.54275445967608,76.05793521184405,36.553896120006776,216.01078121953134,-236.56935889133644,267.4895558857152,-619.6414283636104,-43.42701115100519,1.8257947708518736,-1.6570444594373428,8.962221532902053,24
168.9588351819644,44.87164645699459,103.70836983670009,203.5877955213247,3.8000000000000003,2.268450278641052,1.6,6.42,1.5,0.7104927867332644,0.58,2.08,127.71852347140776,43.14396372691008,86.61489186609415,178.80753420120706,-56.5685445676413,205.8016276714233,-356.703210284186,96.1213720618989,2.1476284342138356,-1.6354701927878335,7.24932252339311,25
436.20246100837323,197.89474832488827,125.08248894161167,816.6555287361347,0.9958620689655171,0.2587541199310279,0.72,1.94,0.5972413793103448,0.12348789853157209,0.2,0.82,730.7265321806104,304.5301895808705,303.96846123677636,1317.186336671185,1.4733548475349867,222.45898427711805,-419.9288421238625,520.6005380310075,2.5431349080731804,0.19952222954277826,0.6755045810539841,26
224.82250433822654,27.466432624103017,205.40080357471987,244.2442051017332,4.4399999999999995,0.2262741699796948,4.28,4.6,2.28,2.856711395993652,0.26,4.3,493.5842087955634,630.4798538477628,47.767628738306946,939.4007888528199,-38.62297375814465,215.58366914958123,-191.06364812689066,113.81770061060135,2.2664037469935456,-1.2163152605180687,4.2187206580869185,27
284.06187935388056,137.34092584666598,140.93765072918404,497.8185797462096,2.4218181818181814,1.2853779069349074,0.68,4.56,1.3854545454545457,1.2738631295108878,0.3,4.16,335.55492531702936,232.3745575608168,57.89073580912909,892.6282192348406,40.40884347582123,407.73925316064424,-587.5031987076267,1089.2716277311722,2.0102176418302538,-1.5950332424236955,8.204229812330475,28
295.4186170456128,117.36064169803122,103.53807717434097,530.6143742494393,0.8133333333333332,0.21404828115793564,0.46,1.74,0.45212121212121215,0.16069687255352808,0.18,0.84,704.947204195693,326.740424754313,265.32867965068425,1895.05133660514,-23.07704480992354,288.34205084903266,-808.7077973685958,479.65512431881837,2.037716046798427,1.5097291575308567,7.882952107562506,29
382.2295912297257,264.8940014384203,101.46365774836741,997.5801178251818,1.2380952380952381,0.79942241054163,0.36,2.7,0.5228571428571427,0.5231934905667582,0.14,2.42,979.1497320121392,758.2202928277763,285.54905676244186,3064.446467420542,-10.890705888274798,495.3512455122882,-1913.4477165461776,490.4456668584044,2.092897410708483,1.3735868273402079,6.735294423993004,30
548.0902185464627,140.97817311736003,155.11016704929204,769.7682451557598,0.812,0.12206073705091153,0.34,1.02,0.5234285714285715,0.09683044177210755,0.18,0.62,1049.9986519270078,213.36038241621844,639.046209360578,1776.018863526443,-2.8387844031459655,98.82115812848376,-229.2797789757944,172.32149582781523,2.323966413024926,0.6532874504857975,2.6038894429742596,31
201.0310826781604,102.54745463805733,100.17466372552062,441.1244523291921,2.744444444444445,1.4077562920398465,1.46,5.62,1.3133333333333332,1.4566742944117603,0.2,4.84,254.57581671507646,148.425213747023,91.14141577049423,500.87331862760306,-22.88881411975683,435.4297918792733,-962.5734288262241,635.4876067039476,2.04839367399628,1.3700646179802476,7.716709851564898,32
461.72904853681007,539.6187645420665,122.22306254715548,1787.5388687872758,3.1133333333333337,3.6513696060519543,0.6,11.98,1.5444444444444443,2.060819685896313,0.24,6.76,523.1057369525395,528.7940890538638,51.3542279609897,1752.4890870463487,-36.18129215720205,344.5799999330722,-731.6675481389182,485.5853673482227,1.9738229039466766,1.5275106011255866,8.526800033321186,33
250.8349341844987,123.49334451301876,100.14087916232309,595.9456775721387,1.6599999999999997,1.9429240453897951,0.4,7.86,0.7699999999999999,0.9328121255314284,0.18,3.3,617.7685595564539,354.8503507846706,83.7553473379432,1139.8540440634063,-55.468306110664585,132.51193173960465,-291.40398565870447,192.00963713987466,1.7989270597208917,-1.8866874858107245,11.266328132931111,34
362.0678680111442,144.89500151654752,117.50859419592472,606.4453727241788,0.8814285714285715,0.4591757049783101,0.38,2.3,0.42642857142857143,0.26224408033730273,0.18,1.18,1115.9731312954425,701.5748876951119,199.4762810130343,2512.5953910137086,-15.637345004492605,129.8794327086532,-358.2064406291843,324.8874323285104,2.5663768639256714,0.15087904185716827,0.34944647164451315,35
153.96190492432402,38.505716858705036,107.94042743630672,241.43735918432782,1.275,1.0812444097817155,0.7,5.32,0.6760000000000002,0.42240414671010834,0.46,1.96,264.71548642374785,84.89306169198683,107.82185830295424,466.11156985463936,-19.61658574619189,113.17414798103454,-277.8548451558707,251.31253524209353,2.0447560768921855,1.4786494303294206,7.835008587757493,36
319.10687571358915,142.7296936351032,166.15736983209365,639.3555212388526,2.3080000000000003,1.6471173472329033,0.44,6.4,0.842,0.4620197205988314,0.26,1.82,460.9170744843218,289.55910374766853,211.3871830253248,1065.5925353980876,-154.38630715295204,375.12635234200246,-1014.9573248041112,277.21410746441114,1.9393819373257022,-1.52799138616305,8.48282596836828,37
211.15714923232963,107.92843158280982,100.89221081441507,367.3668277579302,2.5733333333333333,1.4538225476309,1.04,5.32,0.8577777777777778,0.5405963784973448,0.28,1.68,311.72877418409234,167.62069544858232,107.0344008761305,543.4560071570746,-25.44114422925901,130.20955415631542,-234.38149824378667,164.82769767233518,2.32700976850363,-0.8112295674622649,3.1515212395744605,38
