ir_mean,ir_median,ir_std,ir_min,ir_max,ir_range,ir_skewness,ir_kurtosis,ir_num_peaks,ir_mean_peak_amplitude,ir_dominant_freq,ir_total_energy
58830.88165680473,58943.43397894396,278.19878841674665,58157.690361560846,59171.93477810962,1014.244416548776,-1.0012855106136125,-0.4024044614087665,53.0,58883.95436708324,0.005,138446001243313.6
56119.79289940828,56184.50663884837,341.69026210275933,55509.77206471485,56939.208339589706,1429.4362748748536,0.0376242039506367,-1.181479645416646,48.0,56107.32681279285,0.005,125981916292307.69
57596.44378698225,57613.1207902412,223.6629135800193,56873.70534122645,58076.35160099727,1202.6462597708232,-0.6333841526968323,0.3992207214719334,61.0,57652.05331307883,0.005,132696014480236.72
55555.1301775148,55614.76691570401,198.91164129326395,54996.3621898425,55850.66725774043,854.3050678979271,-0.5237729531636415,-0.7031044510067472,50.0,55606.86253767536,0.005,123456482195266.28
61283.42603550296,61287.98256739258,135.5866788730835,60897.49499276892,61545.72396660058,648.2289738316613,-0.3064697355998108,-0.4222178254953266,45.0,61322.41266860141,0.005,150227067615857.97
45773.4201183432,45781.87899868849,876.0401262445218,44414.73310886602,48026.58912604878,3611.856017182756,0.4054795085448561,-0.567465306459431,32.0,45968.31659185476,0.005,83838937425325.47
57118.2721893491,56896.921150434806,1050.848998772253,54970.577249430455,59583.41489375852,4612.837644328065,0.5323845713900884,-0.7211946550385355,54.0,57143.03343658192,0.005,130544052060591.72
60988.041420118345,60885.10882061541,404.0066399804335,60122.62564276635,61893.40095156789,1770.7753088015452,0.5609235009955598,-0.3961148978675992,45.0,61050.41782679372,0.005,148788176705088.78
58580.15976331362,58624.90728973142,274.650985479382,56973.90209214389,59855.233164859375,2881.331072715482,-1.1143258427139642,7.616912267314095,46.0,58704.35328881805,0.005,137268422042366.84
59035.668639053256,59050.73116451374,250.98406847041107,58301.65766496759,59706.00000000004,1404.342335032445,-0.1922057552718449,-0.1306241704753876,56.0,59170.038907291695,0.015,139410926586508.88
47913.07692307693,50141.632920674325,8750.041469386093,-4164.342841784903,51840.057770074105,56004.40061185901,-4.509525608293091,19.625284182563405,71.0,48892.22461677545,0.005,94889046638106.56
58063.62721893491,58071.54485732633,345.5440399131254,57340.39775142129,58615.989257570014,1275.5915061487249,-0.1047243981388883,-1.3484543484077456,53.0,58140.42827702004,0.005,134860168260118.34
57891.958579881655,58523.9981520041,1663.5732140549335,52836.3471555575,60232.96375929444,7396.61660373694,-1.0072262136086871,0.4308179605295223,57.0,58065.80626979468,0.005,134169853762130.16
56015.12426035503,55901.48360084282,428.8562495571433,55359.339999209886,57211.165242617135,1851.8252434072488,0.9504217106920422,0.0438435345081131,63.0,56006.91631923442,0.005,125515122543431.95
54810.16568047337,54847.37572924244,466.220009019709,53526.626545283936,56112.39172983396,2585.7651845500222,-0.6140588644232231,0.5973197613052177,52.0,54835.51107594933,0.01,120174864920710.05
56977.775147929,56994.43864421848,320.48993056786287,56159.583274571065,57568.03888906642,1408.455614495353,-0.382141810613213,-1.0050351972134228,56.0,56998.668810588206,0.005,129862782984142.08
57054.775147929,57089.35261201768,154.34399173515075,56686.75325786278,57272.05401892016,585.3007610573768,-0.5579444733179921,-0.9341645805227992,48.0,57077.37404877185,0.005,130210847569940.86
60977.562130177525,61022.54071050849,470.55497636813,59472.42944067499,63130.14099522367,3657.711554548681,-0.0441332156319184,3.2360480221492303,52.0,61141.699594064834,0.015,148739380213017.78
54065.13609467456,54113.50282394828,182.56314251476624,53709.60295638328,54477.02600646603,767.4230500827543,-0.1892026648603129,-1.1345231071790738,49.0,54112.64412174606,0.005,116922890809467.44
54698.49704142012,54329.11563325533,1555.7031444526554,52827.31765954103,57320.09824857622,4492.780589035188,0.3444909768720026,-1.415196210898591,37.0,54574.72134973841,0.005,119773831634556.22
58909.76923076924,58796.2335492078,264.2407903149582,58448.19146849563,59585.99404434243,1137.8025758467993,0.8539543129808906,-0.1130134876805883,58.0,58930.411311324126,0.005,138817229360710.05
56841.25443786982,56873.97192563585,326.190491946837,56101.75218827141,57369.00000000006,1267.2478117286446,-0.2639346001259064,-1.155330656279697,52.0,56866.9160989329,0.005,129241384252307.7
45316.09467455622,45871.3575591347,3380.3528513042475,37601.88711270301,52684.64043273238,15082.75332002937,-0.5847678196783436,-0.3063859615539228,41.0,45847.32591567337,0.005,82599008878106.55
54225.11242603551,54684.45162708315,1399.0530332075502,48324.99696986918,55854.27078910973,7529.273819240552,-1.9582756957851952,3.978308392073568,44.0,54410.77648857888,0.005,117692806680236.77
53086.46153846154,53498.12611796116,1446.2762059528347,49388.762536358496,54586.18328415682,5197.420747798322,-1.2137255614311817,0.1880333815766568,39.0,52971.82034272016,0.005,112810564541538.48
55530.976331360944,55662.85354151216,448.2174814555994,54622.43755093189,56176.32636224971,1553.8888113178182,-0.5758531591961643,-0.98733060159703,54.0,55595.54819560927,0.005,123355609248994.14
59646.976331360944,59684.293575225376,346.7451181409577,58946.4105536486,60168.32792446885,1221.9173708202509,-0.2962530672880469,-1.244888845200259,49.0,59647.455170801135,0.005,142315280706035.53
57744.56213017752,58040.36890757456,1143.5460047915678,53731.65371384444,59302.60112612504,5570.947412280599,-1.0748447902878864,0.7724067471975848,46.0,57942.561011525984,0.005,133429686122840.22
56984.30769230768,57171.31244467797,418.456886286359,55415.24685580005,57445.5628260194,2030.315970219352,-1.4228066130696646,1.5522080597441086,47.0,57080.22684211536,0.005,129895457173491.06
50376.17159763314,50359.34367024968,293.8464964120887,49825.10781937465,50988.50038371468,1163.392564340029,0.3161034021119684,-0.8327944461425765,45.0,50419.83731428807,0.005,101513800423905.31
56060.011834319535,56063.98478394934,1029.3684108732575,52501.88402022012,57661.62161923709,5159.737599016975,-0.4697375757193245,0.0136579152467133,41.0,56284.90256255837,0.005,125751381047573.98
57153.1301775148,57117.12502333357,143.2831668202943,56904.95857723387,57716.257182742935,811.298605509066,1.4709756492393755,2.128682509565963,59.0,57190.520526207605,0.01,130660032766153.84
51480.79289940828,51468.439152012346,237.8846589326389,51072.3832800007,52248.83324242484,1176.4499624241362,1.0401142946217177,1.2238584049734067,49.0,51534.1122857864,0.01,106013145066508.86
51332.76923076924,51355.540104661166,209.4615243368424,50805.00000000003,51828.88074884048,1023.8807488404492,-0.3493032046065221,-0.1136204706521577,57.0,51390.18619142375,0.005,105403882841183.42
52514.26627218935,55928.30912397362,12460.548634719564,-2044.014784854832,57614.361945411314,59658.37673026614,-3.6337957930995066,11.679268468118966,76.0,53907.79411160186,0.005,116520537375384.6
59540.71597633136,59571.61374678618,204.75816832604048,58679.07212953246,60052.76809327001,1373.6959637375476,-1.1702649159244845,3.006888997305245,54.0,59582.3558538963,0.01,141805551395266.28
57016.46745562131,57520.77742603768,2067.957188950341,48615.287047219856,58542.77231504375,9927.48526782389,-2.522281044722442,6.117379949069736,42.0,57392.06804046374,0.01,130206160322130.2
57802.14792899408,57890.80566259476,325.7693606554554,56728.81129851926,58375.574682162944,1646.7633836436871,-1.4580671174215196,2.013111970582095,51.0,57890.361027264255,0.005,133647777235266.28
54855.18934911243,54745.37346448298,301.0289252730642,54270.88653828563,55455.78666943308,1184.9001311474494,0.5020571763984483,-1.077161820239178,39.0,54897.64924034823,0.005,120367296677633.14
51278.25443786982,51274.80550838127,167.55675642097475,50905.671362779074,52038.168856486416,1132.497493707342,0.7991846936736252,2.6199171248430604,53.0,51346.70304691532,0.01,105179498138461.58
56607.30769230769,56584.38525305412,198.26579494150536,56076.16149091487,57079.6456218835,1003.4841309686308,0.1531928462986106,-0.6452450071599656,50.0,56682.99584663793,0.005,128177063739881.64
62682.57396449704,62640.47628847376,294.8840241934424,62199.23251904774,63628.11910678037,1428.8865877326243,0.6571244083079747,0.0346731821632495,48.0,62827.00130303117,0.005,157167681416094.7
57574.31952662722,57581.19806846119,142.70407883361926,57163.76170175429,57803.84329791726,640.0815961629705,-0.2526882099268014,-0.8924991163293909,46.0,57629.23525896549,0.005,132592905336331.36
52232.11242603551,52063.53152149917,379.9568090053146,51695.59725067844,52951.3781315553,1255.7808808768605,0.6088884861753704,-1.190856855527794,52.0,52299.75420740769,0.005,109133517426508.92
60415.42603550296,60458.29718011005,277.12436408281616,59988.09718144534,61079.94404422602,1091.846862780687,0.1655084926099007,-0.9232491637707504,51.0,60422.45767428825,0.005,146004020038579.97
56236.52071005918,56267.54229790976,273.6255180484928,55552.09585564516,56699.10944092135,1147.013585276189,-0.6944457466454891,-0.2109878058737213,57.0,56256.398122285165,0.005,126504845299881.69
56580.91715976331,56671.780443657946,483.847724347679,55164.220934843215,57380.1850597716,2215.9641249283814,-0.8470925582222488,-0.0335417436669907,47.0,56708.02696514959,0.005,128065371810414.22
55527.71597633136,55216.64346142369,549.5861722702585,54771.00756997863,56884.95253864622,2113.944968667587,0.5474933978145287,-1.0945047856601515,51.0,55510.44692667069,0.005,123345171460355.05
57316.81656804733,57258.899137530185,224.0666547280148,56840.60802859244,57788.45500288924,947.8469742968008,0.3179475728210433,-1.045849931104689,52.0,57378.04352055016,0.005,131410706694437.88
57620.11834319528,57574.65392830144,147.16777112803692,57312.87183448167,57973.45820701687,660.5863725352028,0.547578193039846,-0.9059907498400775,61.0,57636.69887507629,0.005,132803987849467.52
53238.7278106509,53285.30531013232,158.04447503937612,52809.63280657736,53452.94085478821,643.3080482108562,-0.7058040038460702,-0.5467865345689389,60.0,53269.3663778648,0.005,113375484678106.58
53550.87573964497,53578.1530608869,62.69020244377236,53391.00072964522,53640.11363536587,249.112905720649,-0.8025205572585883,-0.6201730822367648,62.0,53563.3226507931,0.005,114708008901775.2
56337.85207100592,56310.027066838025,410.9531949174652,55695.4601544985,57409.0044017109,1713.544247212405,0.6880192334003754,-0.3304506025776987,46.0,56425.93565605927,0.005,126964898340118.34
